filename,label
/kaggle/input/agricultural-pests-image-dataset/weevil/Weevil (221).jpg,weevil
/kaggle/input/agricultural-pests-image-dataset/moth/moth (381).jpg,moth
/kaggle/input/agricultural-pests-image-dataset/catterpillar/catterpillar (166).jpg,catterpillar
/kaggle/input/agricultural-pests-image-dataset/wasp/wasp (775).jpg,wasp
/kaggle/input/agricultural-pests-image-dataset/catterpillar/catterpillar (131).jpg,catterpillar
/kaggle/input/agricultural-pests-image-dataset/bees/bees (352).jpg,bees
/kaggle/input/agricultural-pests-image-dataset/weevil/Weevil (333).jpg,weevil
/kaggle/input/agricultural-pests-image-dataset/moth/moth (399).jpg,moth
/kaggle/input/agricultural-pests-image-dataset/wasp/wasp (788).jpg,wasp
/kaggle/input/agricultural-pests-image-dataset/wasp/wasp (889).jpg,wasp
/kaggle/input/agricultural-pests-image-dataset/weevil/Weevil (337).jpg,weevil
/kaggle/input/agricultural-pests-image-dataset/ants/ants (312).jpg,ants
/kaggle/input/agricultural-pests-image-dataset/ants/ants (447).jpg,ants
/kaggle/input/agricultural-pests-image-dataset/grasshopper/grasshopper (447).jpg,grasshopper
/kaggle/input/agricultural-pests-image-dataset/bees/bees (222).jpg,bees
/kaggle/input/agricultural-pests-image-dataset/slug/slug (277).jpg,slug
/kaggle/input/agricultural-pests-image-dataset/snail/snail (52).jpg,snail
/kaggle/input/agricultural-pests-image-dataset/moth/moth (67).jpg,moth
/kaggle/input/agricultural-pests-image-dataset/earthworms/earthworms (276).jpg,earthworms
/kaggle/input/agricultural-pests-image-dataset/ants/ants (324).jpg,ants
/kaggle/input/agricultural-pests-image-dataset/earwig/earwig (142).jpg,earwig
/kaggle/input/agricultural-pests-image-dataset/weevil/Weevil (181).jpg,weevil
/kaggle/input/agricultural-pests-image-dataset/slug/slug (44).jpg,slug
/kaggle/input/agricultural-pests-image-dataset/earwig/earwig (189).jpg,earwig
/kaggle/input/agricultural-pests-image-dataset/beetle/beetle (85).jpg,beetle
/kaggle/input/agricultural-pests-image-dataset/slug/slug (30).jpg,slug
/kaggle/input/agricultural-pests-image-dataset/weevil/Weevil (351).jpg,weevil
/kaggle/input/agricultural-pests-image-dataset/grasshopper/grasshopper (72).jpg,grasshopper
/kaggle/input/agricultural-pests-image-dataset/moth/moth (170).jpg,moth
/kaggle/input/agricultural-pests-image-dataset/slug/slug (163).jpg,slug
/kaggle/input/agricultural-pests-image-dataset/bees/bees (332).jpg,bees
/kaggle/input/agricultural-pests-image-dataset/moth/moth (195).jpg,moth
/kaggle/input/agricultural-pests-image-dataset/catterpillar/catterpillar (155).jpg,catterpillar
/kaggle/input/agricultural-pests-image-dataset/catterpillar/catterpillar (21).jpg,catterpillar
/kaggle/input/agricultural-pests-image-dataset/grasshopper/grasshopper (255).jpg,grasshopper
/kaggle/input/agricultural-pests-image-dataset/grasshopper/grasshopper (326).jpg,grasshopper
/kaggle/input/agricultural-pests-image-dataset/grasshopper/grasshopper (173).jpg,grasshopper
/kaggle/input/agricultural-pests-image-dataset/grasshopper/grasshopper (91).jpg,grasshopper
/kaggle/input/agricultural-pests-image-dataset/snail/snail (251).jpg,snail
/kaggle/input/agricultural-pests-image-dataset/bees/bees (108).jpg,bees
/kaggle/input/agricultural-pests-image-dataset/earwig/earwig (93).jpg,earwig
/kaggle/input/agricultural-pests-image-dataset/moth/moth (396).jpg,moth
/kaggle/input/agricultural-pests-image-dataset/weevil/Weevil (270).jpg,weevil
/kaggle/input/agricultural-pests-image-dataset/moth/moth (384).jpg,moth
/kaggle/input/agricultural-pests-image-dataset/moth/moth (101).jpg,moth
/kaggle/input/agricultural-pests-image-dataset/catterpillar/catterpillar (402).jpg,catterpillar
/kaggle/input/agricultural-pests-image-dataset/earwig/earwig (388).jpg,earwig
/kaggle/input/agricultural-pests-image-dataset/earwig/earwig (376).jpg,earwig
/kaggle/input/agricultural-pests-image-dataset/earwig/earwig (448).jpg,earwig
/kaggle/input/agricultural-pests-image-dataset/bees/bees (75).jpg,bees
/kaggle/input/agricultural-pests-image-dataset/weevil/Weevil (438).jpg,weevil
/kaggle/input/agricultural-pests-image-dataset/snail/snail (111).jpg,snail
/kaggle/input/agricultural-pests-image-dataset/weevil/Weevil (453).jpg,weevil
/kaggle/input/agricultural-pests-image-dataset/earwig/earwig (356).jpg,earwig
/kaggle/input/agricultural-pests-image-dataset/beetle/beetle (124).jpg,beetle
/kaggle/input/agricultural-pests-image-dataset/bees/bees (402).jpg,bees
/kaggle/input/agricultural-pests-image-dataset/grasshopper/grasshopper (343).jpg,grasshopper
/kaggle/input/agricultural-pests-image-dataset/ants/ants (428).jpg,ants
/kaggle/input/agricultural-pests-image-dataset/catterpillar/catterpillar (325).jpg,catterpillar
/kaggle/input/agricultural-pests-image-dataset/bees/bees (18).jpg,bees
/kaggle/input/agricultural-pests-image-dataset/moth/moth (303).jpg,moth
/kaggle/input/agricultural-pests-image-dataset/wasp/wasp (845).jpg,wasp
/kaggle/input/agricultural-pests-image-dataset/earthworms/earthworms (172).jpg,earthworms
/kaggle/input/agricultural-pests-image-dataset/weevil/Weevil (354).jpg,weevil
/kaggle/input/agricultural-pests-image-dataset/grasshopper/grasshopper (415).jpg,grasshopper
/kaggle/input/agricultural-pests-image-dataset/weevil/Weevil (55).jpg,weevil
/kaggle/input/agricultural-pests-image-dataset/ants/ants (362).jpg,ants
/kaggle/input/agricultural-pests-image-dataset/bees/bees (335).jpg,bees
/kaggle/input/agricultural-pests-image-dataset/moth/moth (273).jpg,moth
/kaggle/input/agricultural-pests-image-dataset/weevil/Weevil (476).jpg,weevil
/kaggle/input/agricultural-pests-image-dataset/ants/ants (122).jpg,ants
/kaggle/input/agricultural-pests-image-dataset/slug/slug (102).jpg,slug
/kaggle/input/agricultural-pests-image-dataset/earthworms/earthworms (138).jpg,earthworms
/kaggle/input/agricultural-pests-image-dataset/catterpillar/catterpillar (67).jpg,catterpillar
/kaggle/input/agricultural-pests-image-dataset/weevil/Weevil (128).jpg,weevil
/kaggle/input/agricultural-pests-image-dataset/earwig/earwig (460).jpg,earwig
/kaggle/input/agricultural-pests-image-dataset/slug/slug (307).jpg,slug
/kaggle/input/agricultural-pests-image-dataset/snail/snail (73).jpg,snail
/kaggle/input/agricultural-pests-image-dataset/wasp/wasp (993).jpg,wasp
/kaggle/input/agricultural-pests-image-dataset/slug/slug (192).jpg,slug
/kaggle/input/agricultural-pests-image-dataset/earwig/earwig (116).jpg,earwig
/kaggle/input/agricultural-pests-image-dataset/wasp/wasp (962).jpg,wasp
/kaggle/input/agricultural-pests-image-dataset/earwig/earwig (137).jpg,earwig
/kaggle/input/agricultural-pests-image-dataset/catterpillar/catterpillar (111).jpg,catterpillar
/kaggle/input/agricultural-pests-image-dataset/moth/moth (283).jpg,moth
/kaggle/input/agricultural-pests-image-dataset/wasp/wasp (672).jpg,wasp
/kaggle/input/agricultural-pests-image-dataset/weevil/Weevil (248).jpg,weevil
/kaggle/input/agricultural-pests-image-dataset/moth/moth (69).jpg,moth
/kaggle/input/agricultural-pests-image-dataset/earwig/earwig (123).jpg,earwig
/kaggle/input/agricultural-pests-image-dataset/catterpillar/catterpillar (122).jpg,catterpillar
/kaggle/input/agricultural-pests-image-dataset/ants/ants (168).jpg,ants
/kaggle/input/agricultural-pests-image-dataset/earthworms/earthworms (182).jpg,earthworms
/kaggle/input/agricultural-pests-image-dataset/catterpillar/catterpillar (151).jpg,catterpillar
/kaggle/input/agricultural-pests-image-dataset/slug/slug (127).jpg,slug
/kaggle/input/agricultural-pests-image-dataset/moth/moth (12).jpg,moth
/kaggle/input/agricultural-pests-image-dataset/wasp/wasp (774).jpg,wasp
/kaggle/input/agricultural-pests-image-dataset/slug/slug (324).jpg,slug
/kaggle/input/agricultural-pests-image-dataset/earwig/earwig (438).jpg,earwig
/kaggle/input/agricultural-pests-image-dataset/ants/ants (361).jpg,ants
/kaggle/input/agricultural-pests-image-dataset/beetle/beetle (284).jpg,beetle
/kaggle/input/agricultural-pests-image-dataset/weevil/Weevil (288).jpg,weevil
/kaggle/input/agricultural-pests-image-dataset/catterpillar/catterpillar (134).jpg,catterpillar
/kaggle/input/agricultural-pests-image-dataset/earthworms/earthworms (316).jpg,earthworms
/kaggle/input/agricultural-pests-image-dataset/earwig/earwig (263).jpg,earwig
/kaggle/input/agricultural-pests-image-dataset/catterpillar/catterpillar (301).jpg,catterpillar
/kaggle/input/agricultural-pests-image-dataset/ants/ants (342).jpg,ants
/kaggle/input/agricultural-pests-image-dataset/ants/ants (1).jpg,ants
/kaggle/input/agricultural-pests-image-dataset/ants/ants (154).jpg,ants
/kaggle/input/agricultural-pests-image-dataset/ants/ants (392).jpg,ants
/kaggle/input/agricultural-pests-image-dataset/ants/ants (139).jpg,ants
/kaggle/input/agricultural-pests-image-dataset/earthworms/earthworms (268).jpg,earthworms
/kaggle/input/agricultural-pests-image-dataset/catterpillar/catterpillar (310).jpg,catterpillar
/kaggle/input/agricultural-pests-image-dataset/ants/ants (88).jpg,ants
/kaggle/input/agricultural-pests-image-dataset/moth/moth (411).jpg,moth
/kaggle/input/agricultural-pests-image-dataset/slug/slug (145).jpg,slug
/kaggle/input/agricultural-pests-image-dataset/bees/bees (289).jpg,bees
/kaggle/input/agricultural-pests-image-dataset/slug/slug (350).jpg,slug
/kaggle/input/agricultural-pests-image-dataset/grasshopper/grasshopper (200).jpg,grasshopper
/kaggle/input/agricultural-pests-image-dataset/moth/moth (211).jpg,moth
/kaggle/input/agricultural-pests-image-dataset/grasshopper/grasshopper (121).jpg,grasshopper
/kaggle/input/agricultural-pests-image-dataset/weevil/Weevil (267).jpg,weevil
/kaggle/input/agricultural-pests-image-dataset/grasshopper/grasshopper (458).jpg,grasshopper
/kaggle/input/agricultural-pests-image-dataset/grasshopper/grasshopper (419).jpg,grasshopper
/kaggle/input/agricultural-pests-image-dataset/wasp/wasp (812).jpg,wasp
/kaggle/input/agricultural-pests-image-dataset/grasshopper/grasshopper (205).jpg,grasshopper
/kaggle/input/agricultural-pests-image-dataset/snail/snail (13).jpg,snail
/kaggle/input/agricultural-pests-image-dataset/earwig/earwig (83).jpg,earwig
/kaggle/input/agricultural-pests-image-dataset/beetle/beetle (196).jpg,beetle
/kaggle/input/agricultural-pests-image-dataset/catterpillar/catterpillar (242).jpg,catterpillar
/kaggle/input/agricultural-pests-image-dataset/beetle/beetle (38).jpg,beetle
/kaggle/input/agricultural-pests-image-dataset/beetle/beetle (96).jpg,beetle
/kaggle/input/agricultural-pests-image-dataset/earwig/earwig (284).jpg,earwig
/kaggle/input/agricultural-pests-image-dataset/catterpillar/catterpillar (444).jpg,catterpillar
/kaggle/input/agricultural-pests-image-dataset/beetle/beetle (162).jpg,beetle
/kaggle/input/agricultural-pests-image-dataset/weevil/Weevil (257).jpg,weevil
/kaggle/input/agricultural-pests-image-dataset/slug/slug (193).jpg,slug
/kaggle/input/agricultural-pests-image-dataset/beetle/beetle (122).jpg,beetle
/kaggle/input/agricultural-pests-image-dataset/weevil/Weevil (251).jpg,weevil
/kaggle/input/agricultural-pests-image-dataset/weevil/Weevil (235).jpg,weevil
/kaggle/input/agricultural-pests-image-dataset/catterpillar/catterpillar (235).jpg,catterpillar
/kaggle/input/agricultural-pests-image-dataset/grasshopper/grasshopper (283).jpg,grasshopper
/kaggle/input/agricultural-pests-image-dataset/bees/bees (279).jpg,bees
/kaggle/input/agricultural-pests-image-dataset/bees/bees (149).jpg,bees
/kaggle/input/agricultural-pests-image-dataset/slug/slug (92).jpg,slug
/kaggle/input/agricultural-pests-image-dataset/catterpillar/catterpillar (331).jpg,catterpillar
/kaggle/input/agricultural-pests-image-dataset/beetle/beetle (158).jpg,beetle
/kaggle/input/agricultural-pests-image-dataset/catterpillar/catterpillar (412).jpg,catterpillar
/kaggle/input/agricultural-pests-image-dataset/earwig/earwig (125).jpg,earwig
/kaggle/input/agricultural-pests-image-dataset/beetle/beetle (303).jpg,beetle
/kaggle/input/agricultural-pests-image-dataset/moth/moth (62).jpg,moth
/kaggle/input/agricultural-pests-image-dataset/snail/snail (48).jpg,snail
/kaggle/input/agricultural-pests-image-dataset/ants/ants (314).jpg,ants
/kaggle/input/agricultural-pests-image-dataset/beetle/beetle (241).jpg,beetle
/kaggle/input/agricultural-pests-image-dataset/beetle/beetle (94).jpg,beetle
/kaggle/input/agricultural-pests-image-dataset/earthworms/earthworms (65).jpg,earthworms
/kaggle/input/agricultural-pests-image-dataset/moth/moth (177).jpg,moth
/kaggle/input/agricultural-pests-image-dataset/earwig/earwig (134).jpg,earwig
/kaggle/input/agricultural-pests-image-dataset/weevil/Weevil (146).jpg,weevil
/kaggle/input/agricultural-pests-image-dataset/weevil/Weevil (125).jpg,weevil
/kaggle/input/agricultural-pests-image-dataset/moth/moth (312).jpg,moth
/kaggle/input/agricultural-pests-image-dataset/weevil/Weevil (47).jpg,weevil
/kaggle/input/agricultural-pests-image-dataset/weevil/Weevil (76).jpg,weevil
/kaggle/input/agricultural-pests-image-dataset/catterpillar/catterpillar (152).jpg,catterpillar
/kaggle/input/agricultural-pests-image-dataset/ants/ants (66).jpg,ants
/kaggle/input/agricultural-pests-image-dataset/moth/moth (442).jpg,moth
/kaggle/input/agricultural-pests-image-dataset/grasshopper/grasshopper (73).jpg,grasshopper
/kaggle/input/agricultural-pests-image-dataset/grasshopper/grasshopper (291).jpg,grasshopper
/kaggle/input/agricultural-pests-image-dataset/grasshopper/grasshopper (148).jpg,grasshopper
/kaggle/input/agricultural-pests-image-dataset/wasp/wasp (682).jpg,wasp
/kaggle/input/agricultural-pests-image-dataset/grasshopper/grasshopper (437).jpg,grasshopper
/kaggle/input/agricultural-pests-image-dataset/earthworms/earthworms (287).jpg,earthworms
/kaggle/input/agricultural-pests-image-dataset/moth/moth (227).jpg,moth
/kaggle/input/agricultural-pests-image-dataset/wasp/wasp (520).jpg,wasp
/kaggle/input/agricultural-pests-image-dataset/wasp/wasp (560).jpg,wasp
/kaggle/input/agricultural-pests-image-dataset/moth/moth (297).jpg,moth
/kaggle/input/agricultural-pests-image-dataset/weevil/Weevil (358).jpg,weevil
/kaggle/input/agricultural-pests-image-dataset/weevil/Weevil (60).jpg,weevil
/kaggle/input/agricultural-pests-image-dataset/snail/snail (378).jpg,snail
/kaggle/input/agricultural-pests-image-dataset/wasp/wasp (641).jpg,wasp
/kaggle/input/agricultural-pests-image-dataset/moth/moth (395).jpg,moth
/kaggle/input/agricultural-pests-image-dataset/wasp/wasp (974).jpg,wasp
/kaggle/input/agricultural-pests-image-dataset/catterpillar/catterpillar (175).jpg,catterpillar
/kaggle/input/agricultural-pests-image-dataset/earwig/earwig (396).jpg,earwig
/kaggle/input/agricultural-pests-image-dataset/ants/ants (64).jpg,ants
/kaggle/input/agricultural-pests-image-dataset/earwig/earwig (115).jpg,earwig
/kaggle/input/agricultural-pests-image-dataset/beetle/beetle (401).jpg,beetle
/kaggle/input/agricultural-pests-image-dataset/grasshopper/grasshopper (483).jpg,grasshopper
/kaggle/input/agricultural-pests-image-dataset/grasshopper/grasshopper (403).jpg,grasshopper
/kaggle/input/agricultural-pests-image-dataset/snail/snail (437).jpg,snail
/kaggle/input/agricultural-pests-image-dataset/wasp/wasp (607).jpg,wasp
/kaggle/input/agricultural-pests-image-dataset/ants/ants (433).jpg,ants
/kaggle/input/agricultural-pests-image-dataset/grasshopper/grasshopper (63).jpg,grasshopper
/kaggle/input/agricultural-pests-image-dataset/grasshopper/grasshopper (427).jpg,grasshopper
/kaggle/input/agricultural-pests-image-dataset/slug/slug (342).jpg,slug
/kaggle/input/agricultural-pests-image-dataset/weevil/Weevil (423).jpg,weevil
/kaggle/input/agricultural-pests-image-dataset/bees/bees (163).jpg,bees
/kaggle/input/agricultural-pests-image-dataset/wasp/wasp (769).jpg,wasp
/kaggle/input/agricultural-pests-image-dataset/wasp/wasp (813).jpg,wasp
/kaggle/input/agricultural-pests-image-dataset/moth/moth (165).jpg,moth
/kaggle/input/agricultural-pests-image-dataset/beetle/beetle (408).jpg,beetle
/kaggle/input/agricultural-pests-image-dataset/weevil/Weevil (106).jpg,weevil
/kaggle/input/agricultural-pests-image-dataset/ants/ants (95).jpg,ants
/kaggle/input/agricultural-pests-image-dataset/earwig/earwig (152).jpg,earwig
/kaggle/input/agricultural-pests-image-dataset/grasshopper/grasshopper (49).jpg,grasshopper
/kaggle/input/agricultural-pests-image-dataset/wasp/wasp (860).jpg,wasp
/kaggle/input/agricultural-pests-image-dataset/beetle/beetle (95).jpg,beetle
/kaggle/input/agricultural-pests-image-dataset/slug/slug (68).jpg,slug
/kaggle/input/agricultural-pests-image-dataset/wasp/wasp (534).jpg,wasp
/kaggle/input/agricultural-pests-image-dataset/beetle/beetle (146).jpg,beetle
/kaggle/input/agricultural-pests-image-dataset/grasshopper/grasshopper (336).jpg,grasshopper
/kaggle/input/agricultural-pests-image-dataset/catterpillar/catterpillar (196).jpg,catterpillar
/kaggle/input/agricultural-pests-image-dataset/beetle/beetle (173).jpg,beetle
/kaggle/input/agricultural-pests-image-dataset/weevil/Weevil (107).jpg,weevil
/kaggle/input/agricultural-pests-image-dataset/moth/moth (282).jpg,moth
/kaggle/input/agricultural-pests-image-dataset/beetle/beetle (337).jpg,beetle
/kaggle/input/agricultural-pests-image-dataset/wasp/wasp (832).jpg,wasp
/kaggle/input/agricultural-pests-image-dataset/slug/slug (389).jpg,slug
/kaggle/input/agricultural-pests-image-dataset/catterpillar/catterpillar (82).jpg,catterpillar
/kaggle/input/agricultural-pests-image-dataset/snail/snail (93).jpg,snail
/kaggle/input/agricultural-pests-image-dataset/wasp/wasp (833).jpg,wasp
/kaggle/input/agricultural-pests-image-dataset/beetle/beetle (223).jpg,beetle
/kaggle/input/agricultural-pests-image-dataset/moth/moth (464).jpg,moth
/kaggle/input/agricultural-pests-image-dataset/bees/bees (482).jpg,bees
/kaggle/input/agricultural-pests-image-dataset/earwig/earwig (397).jpg,earwig
/kaggle/input/agricultural-pests-image-dataset/slug/slug (329).jpg,slug
